Date,Open,High,Low,Close,Adj Close,Volume,Weekday,OP/CL,Missed Weekday,Missed date
12/07/2017,158.300003,163,156.559998,162.509995,162.153549,28630200,Wednesday,,,
13/07/2017,163,166.300003,158.75,160.630005,160.277664,34228300,Thursday,,,
14/07/2017,161.289993,165.009995,161.009995,164.949997,164.588196,23548700,Friday,CL,,
17/07/2017,166.330002,167.5,161.75,164.25,163.88974,23269800,Monday,OP,,
18/07/2017,161.779999,166.550003,161.300003,165.960007,165.595993,19416000,Tuesday,,,
19/07/2017,166.330002,167.399994,164.610001,165.100006,164.737885,17176100,Wednesday,,,
20/07/2017,165.929993,167.509995,163.910004,167.5,167.132614,17489900,Thursday,,,
21/07/2017,166.669998,169.300003,166.089996,168.100006,167.731293,16208300,Friday,CL,,
24/07/2017,168.389999,168.779999,165.720001,166.149994,165.785553,16313100,Monday,OP,,
25/07/2017,165.220001,165.929993,163.580002,165.350006,164.98732,12413900,Tuesday,,,
26/07/2017,167.679993,169.929993,165.850006,167.259995,166.893127,16010100,Wednesday,,,
27/07/2017,168.270004,168.740005,157.559998,161.740005,161.385239,19571400,Thursday,,,
28/07/2017,160.289993,165.380005,159.279999,164.389999,164.029419,12833700,Friday,CL,,
31/07/2017,164.940002,166.399994,160.619995,162.509995,162.153549,13991800,Monday,OP,,
01/08/2017,162.130005,164.559998,161,164.490005,164.129211,10784600,Tuesday,,,
02/08/2017,165.75,165.910004,161.270004,164.389999,164.029419,11961100,Wednesday,,,
03/08/2017,164.369995,166.630005,163.679993,166.479996,166.114822,11060500,Thursday,,,
04/08/2017,167.399994,170.070007,166.479996,167.210007,166.843246,14727400,Friday,CL,,
07/08/2017,168.389999,172.369995,168,172.350006,171.97197,17935300,Monday,OP,,
08/08/2017,173.889999,174.559998,168.710007,170.300003,169.926453,18883400,Tuesday,,,
09/08/2017,168.429993,172.210007,167.669998,172.110001,171.732483,13269600,Wednesday,,,
10/08/2017,172.160004,172.660004,164.330002,164.740005,164.378647,33202200,Thursday,,,
11/08/2017,157.139999,159,152.910004,155.960007,155.61792,37429900,Friday,CL,,
14/08/2017,159.669998,168.550003,159.199997,168.399994,168.030624,31818000,Monday,OP,,
15/08/2017,168.610001,169.669998,165.589996,166.979996,166.613739,19113300,Tuesday,,,
16/08/2017,167.589996,168.539993,163.839996,165.149994,164.787766,14915800,Wednesday,,,
17/08/2017,164.809998,165.5,161.380005,161.470001,161.115829,13136100,Thursday,,,
18/08/2017,163.669998,164.360001,159.639999,161.5,161.145767,15030100,Friday,CL,,
21/08/2017,162.490005,162.949997,157.369995,159.149994,158.800919,15591800,Monday,OP,,
22/08/2017,160.490005,162.789993,159.710007,162.550003,162.336258,11261400,Tuesday,,,
23/08/2017,161.199997,166.25,160.850006,165.800003,165.581985,14488000,Wednesday,,,
24/08/2017,167.100006,167.279999,164.119995,165.190002,164.972794,11742500,Thursday,,,
25/08/2017,166.169998,166.580002,163.550003,163.809998,163.594604,8930000,Friday,CL,,
28/08/2017,164.580002,165.100006,162.330002,164.970001,164.753082,9737400,Monday,OP,,
29/08/2017,162.589996,165.580002,162.259995,164.699997,164.483429,8102400,Tuesday,,,
30/08/2017,165.5,166.130005,164.270004,165.679993,165.462143,9610000,Wednesday,,,
31/08/2017,166.5,169.600006,166.199997,169.440002,169.217194,15317100,Thursday,,,
01/09/2017,169.949997,171.899994,169.600006,170.460007,170.23587,11135800,Friday,CL,,
05/09/2017,168.380005,168.580002,163.559998,165.910004,165.691849,17384100,Tuesday,OP,Monday,04/09/2017
06/09/2017,167.240005,167.800003,164.399994,165.809998,165.59198,9941800,Wednesday,,,
07/09/2017,166.490005,167.889999,164.949997,166.580002,166.360962,8821700,Thursday,,,
08/09/2017,166.110001,166.710007,162.710007,163.690002,163.474762,12471400,Friday,CL,,
11/09/2017,165.539993,169.429993,165.320007,169,168.777771,14186100,Monday,OP,,
12/09/2017,170,170,166.970001,169.610001,169.386978,10287200,Tuesday,,,
13/09/2017,168.589996,171.539993,167.279999,170.369995,170.145966,14524000,Wednesday,,,
14/09/2017,168.789993,172.559998,167.800003,169.399994,169.177246,12842800,Thursday,,,
15/09/2017,172.860001,180.110001,172.649994,180.110001,179.873169,34119800,Friday,CL,,
18/09/2017,185.139999,191.199997,184.860001,187.550003,187.303375,42111500,Monday,OP,,
19/09/2017,185.509995,189.850006,184.619995,187.350006,187.103668,21857000,Tuesday,,,
20/09/2017,187.5,189.419998,184.210007,185.839996,185.595627,18123000,Wednesday,,,
21/09/2017,181.639999,182.699997,177.610001,180.759995,180.522308,26890000,Thursday,,,
22/09/2017,180.300003,182.309998,178.600006,179,178.764633,12280800,Friday,CL,,
25/09/2017,177.75,177.800003,170.160004,171,170.775162,21864500,Monday,OP,,
26/09/2017,176.449997,178.679993,170.350006,171.960007,171.733902,28140500,Tuesday,,,
27/09/2017,175.619995,176.270004,172.75,175.729996,175.498917,17843000,Wednesday,,,
28/09/2017,176.020004,176.179993,173.759995,175.679993,175.44899,10881100,Thursday,,,
29/09/2017,179.080002,179.729996,177.25,178.770004,178.534943,15477300,Friday,CL,,
02/10/2017,180.800003,181.979996,177,179,178.764633,12587000,Monday,OP,,
03/10/2017,179.25,180.580002,177.580002,179.369995,179.13414,9758300,Tuesday,,,
04/10/2017,179.619995,181.770004,178.139999,180.869995,180.632156,10696200,Wednesday,,,
05/10/2017,181.860001,182,179.559998,180.770004,180.532303,10934100,Thursday,,,
06/10/2017,179.649994,181.839996,179,181.300003,181.061615,7970000,Friday,CL,,
09/10/2017,182.789993,186.729996,182.029999,185.389999,185.146225,14087300,Monday,OP,,
10/10/2017,191.429993,192.949997,187.259995,188.929993,188.681564,24371900,Tuesday,,,
11/10/2017,189.600006,191,187.740005,190.940002,190.688934,13237700,Wednesday,,,
12/10/2017,191.080002,193.089996,189.929993,191.029999,190.778809,13207300,Thursday,,,
13/10/2017,193.550003,195,191.649994,194.589996,194.334122,15718200,Friday,CL,,
16/10/2017,195.800003,198.050003,193.240005,197.929993,197.669724,14416000,Monday,OP,,
17/10/2017,197.089996,198.899994,196.350006,197.75,197.489975,11964900,Tuesday,,,
18/10/2017,198.110001,198.139999,193.320007,197.580002,197.32019,14182900,Wednesday,,,
19/10/2017,194.440002,198,192.449997,197.800003,197.539917,14269300,Thursday,,,
20/10/2017,198.490005,199.589996,196.539993,196.899994,196.641083,11290500,Friday,CL,,
23/10/2017,197.779999,198.850006,195.800003,196.619995,196.361465,10717400,Monday,OP,,
24/10/2017,196.990005,198.75,195.940002,198.679993,198.418747,10181100,Tuesday,,,
25/10/2017,197.080002,199.220001,191.169998,193.660004,193.40535,20704000,Wednesday,,,
26/10/2017,194.779999,196.160004,193.809998,195.690002,195.432678,8068600,Thursday,,,
27/10/2017,197.800003,201.869995,196.75,201.860001,201.594559,14304800,Friday,CL,,
30/10/2017,201.860001,206.089996,201.220001,203.839996,203.57196,12601400,Monday,OP,,
31/10/2017,205.130005,207.889999,204.899994,206.809998,206.538055,10297700,Tuesday,,,
01/11/2017,209.350006,209.970001,204.600006,207.199997,206.927536,12564400,Wednesday,,,
02/11/2017,206,207.809998,203.649994,205.940002,205.669205,8557700,Thursday,,,
03/11/2017,207.199997,208.690002,205.339996,208.690002,208.415604,8841000,Friday,CL,,
06/11/2017,207.199997,209.979996,206.699997,209.630005,209.354355,9748600,Monday,OP,,
07/11/2017,210.550003,212.899994,210.059998,212.029999,211.751205,10692500,Tuesday,,,
08/11/2017,211.850006,212,207.240005,209.160004,208.884964,13074700,Wednesday,,,
09/11/2017,205.270004,206.330002,200.369995,205.320007,205.050034,24464100,Thursday,,,
10/11/2017,213.080002,218.669998,211.630005,216.139999,215.855804,31331400,Friday,CL,,
13/11/2017,216.139999,217.169998,212.009995,212.630005,212.350403,14559400,Monday,OP,,
14/11/2017,213,214.800003,211.229996,214.179993,213.898361,13232300,Tuesday,,,
15/11/2017,211.949997,212,207.800003,209.979996,209.703888,12548700,Wednesday,,,
16/11/2017,212.979996,214.199997,211.25,211.610001,211.331757,11044200,Thursday,,,
17/11/2017,213.919998,215.350006,210.75,211.360001,211.082077,12891600,Friday,CL,,
20/11/2017,211.990005,214.570007,210.5,214.080002,213.798492,9902500,Monday,OP,,
21/11/2017,215.690002,216.520004,214.399994,216.050003,215.765915,9979400,Tuesday,,,
22/11/2017,217,217,213.610001,214.929993,214.796509,8916000,Wednesday,,,
24/11/2017,215.589996,217,214.600006,216.960007,216.825256,4518800,Friday,CL,,
27/11/2017,217.309998,217.360001,214.009995,214.139999,214.007004,10572400,Monday,OP,,
28/11/2017,214.350006,214.729996,208.240005,210.710007,210.579132,12818800,Tuesday,,,
29/11/2017,210.009995,210.119995,191.229996,196.419998,196.298004,34919700,Wednesday,,,
30/11/2017,199.199997,202.679993,196.649994,200.710007,200.585342,20594200,Thursday,,,
01/12/2017,199.309998,200.130005,192.470001,197.679993,197.55722,20288700,Friday,CL,,
04/12/2017,200.050003,200.300003,184.5,186.660004,186.544067,31021100,Monday,OP,,
05/12/2017,182.399994,192.699997,180.580002,187.740005,187.623398,24537200,Tuesday,,,
06/12/2017,185.699997,190.139999,184.839996,189.259995,189.142456,11675800,Wednesday,,,
07/12/2017,191.960007,193.600006,190.119995,191.990005,191.870758,13565000,Thursday,,,
08/12/2017,194.009995,194.779999,191.149994,191.490005,191.371078,11671900,Friday,CL,,
11/12/2017,192.059998,194.779999,191.419998,194.660004,194.539108,9318700,Monday,OP,,
12/12/2017,192.899994,193.839996,189.889999,190.839996,190.721466,11375400,Tuesday,,,
13/12/2017,192.5,192.550003,185.880005,186.179993,186.064362,13857000,Wednesday,,,
14/12/2017,185.919998,189.339996,184.600006,186.470001,186.354187,10954100,Thursday,,,
15/12/2017,188.25,192.380005,185.619995,191.559998,191.441025,16750900,Friday,CL,,
18/12/2017,193.199997,198.020004,192,197.899994,197.777084,11942600,Monday,OP,,
19/12/2017,197.520004,197.729996,194.960007,196.110001,195.988205,9327500,Tuesday,,,
20/12/2017,197.699997,198.070007,194.550003,196.800003,196.67778,7220500,Wednesday,,,
21/12/2017,196.940002,197.949997,195.550003,195.889999,195.768341,7522600,Thursday,,,
22/12/2017,194.399994,195.649994,191.25,195.270004,195.148727,11656900,Friday,CL,,
26/12/2017,193.029999,197.75,191.820007,197.440002,197.317383,8877000,Tuesday,OP,Monday,25/12/2017
27/12/2017,196.899994,199.970001,196.309998,197.169998,197.047546,8237200,Wednesday,,,
28/12/2017,198.130005,199.380005,197.149994,197.399994,197.27739,6006200,Thursday,,,
29/12/2017,198.460007,198.460007,193.5,193.5,193.379822,6999100,Friday,CL,,
